,acq_week,N_week_cohort,initial_order,initial_order_per_cust,initial_spend,initial_aov,orders,orders_per_cust,spend,aov,year,holidays,weekofyear,linear,linear_1,merchant_index,merchant,category,subcategory
11744,2017-02-26,869,869,1.0,36742.2043,42.2810176064442,887,1.02071346375144,37615.0843,42.4070848928974,0.25,0,8,0.113636363636364,0.0129132231404959,1062,logans_roadhouse,Restaurants,Casual Dining
11745,2017-03-05,799,799,1.0,33458.7243,41.8757500625782,816,1.02127659574468,33870.7343,41.5082528186275,0.25,0,9,0.119318181818182,0.0142368285123967,1062,logans_roadhouse,Restaurants,Casual Dining
11746,2017-03-12,859,859,1.0,39132.3572,45.5557126891735,889,1.034924330617,39926.6272,44.9118416197975,0.25,0,10,0.125,0.015625,1062,logans_roadhouse,Restaurants,Casual Dining
11747,2017-03-19,701,701,1.0,32147.5229,45.8595191155492,719,1.02567760342368,32618.4629,45.3664296244785,0.25,0,11,0.130681818181818,0.0170777376033058,1062,logans_roadhouse,Restaurants,Casual Dining
11748,2017-03-26,818,818,1.0,37483.6557999999,45.8235400977994,839,1.02567237163814,38142.0957999999,45.4613775923718,0.25,0,12,0.136363636363636,0.018595041322314,1062,logans_roadhouse,Restaurants,Casual Dining
11749,2017-04-02,804,804,1.0,35006.3086,43.5401848258707,829,1.03109452736318,35657.1586,43.0122540410133,0.25,0,13,0.142045454545455,0.0201769111570248,1062,logans_roadhouse,Restaurants,Casual Dining
11750,2017-04-09,682,682,1.0,29551.9343,43.3312819648094,690,1.01173020527859,29741.8643,43.1041511594203,0.25,0,14,0.147727272727273,0.021823347107438,1062,logans_roadhouse,Restaurants,Casual Dining
11751,2017-04-16,728,728,1.0,32539.6686,44.697346978022,740,1.01648351648352,32858.5386,44.4034305405405,0.25,0,15,0.153409090909091,0.0235343491735537,1062,logans_roadhouse,Restaurants,Casual Dining
11752,2017-04-23,664,664,1.0,30787.9014999999,46.3673215361444,674,1.01506024096386,31107.9414999999,46.1542158753708,0.25,0,16,0.159090909090909,0.0253099173553719,1062,logans_roadhouse,Restaurants,Casual Dining
11753,2017-04-30,753,753,1.0,35248.7814999999,46.8111308100928,769,1.02124833997344,35663.3614999999,46.3762828348503,0.25,0,17,0.164772727272727,0.0271500516528926,1062,logans_roadhouse,Restaurants,Casual Dining
11754,2017-05-07,688,688,1.0,32737.6814999999,47.5838393895347,703,1.0218023255814,33228.7114999999,47.2670149359885,0.25,0,18,0.170454545454545,0.0290547520661157,1062,logans_roadhouse,Restaurants,Casual Dining
11755,2017-05-14,759,759,1.0,38894.9157999999,51.2449483530961,774,1.0197628458498,39367.7957999999,50.8627852713177,0.25,0,19,0.176136363636364,0.0310240185950413,1062,logans_roadhouse,Restaurants,Casual Dining
11756,2017-05-21,653,653,1.0,29300.0429,44.8698972434916,667,1.02143950995406,29547.9629,44.2997944527736,0.25,0,20,0.181818181818182,0.0330578512396694,1062,logans_roadhouse,Restaurants,Casual Dining
11757,2017-05-28,734,734,1.0,34373.9372,46.8309771117166,751,1.02316076294278,34985.6872,46.5854689747004,0.25,0,21,0.1875,0.03515625,1062,logans_roadhouse,Restaurants,Casual Dining
11758,2017-06-04,669,669,1.0,30186.3986,45.1216720478326,680,1.01644245142003,30667.0486,45.0986008823529,0.25,0,22,0.193181818181818,0.0373192148760331,1062,logans_roadhouse,Restaurants,Casual Dining
11759,2017-06-11,693,693,1.0,34354.2357999999,49.5732118326117,707,1.02020202020202,34846.9357999999,49.2884523338047,0.25,0,23,0.198863636363636,0.0395467458677686,1062,logans_roadhouse,Restaurants,Casual Dining
11760,2017-06-18,765,765,1.0,38279.0414999999,50.0379627450979,788,1.03006535947712,38786.6414999999,49.2216262690354,0.25,0,24,0.204545454545455,0.0418388429752066,1062,logans_roadhouse,Restaurants,Casual Dining
11761,2017-06-25,716,716,1.0,32694.4872,45.6626916201117,726,1.01396648044693,32886.7172,45.2985085399449,0.25,0,25,0.210227272727273,0.0441955061983471,1062,logans_roadhouse,Restaurants,Casual Dining
11762,2017-07-02,672,672,1.0,33377.5686,49.6690008928572,688,1.02380952380952,33929.9386,49.3167712209302,0.25,0,26,0.215909090909091,0.0466167355371901,1062,logans_roadhouse,Restaurants,Casual Dining
11763,2017-07-09,640,640,1.0,27292.2686,42.6441696875,663,1.0359375,27870.3886,42.0367852187029,0.25,0,27,0.221590909090909,0.0491025309917355,1062,logans_roadhouse,Restaurants,Casual Dining
11764,2017-07-16,707,707,1.0,35477.1786999999,50.179885007072,714,1.00990099009901,35686.4186999999,49.9809785714284,0.25,0,28,0.227272727272727,0.0516528925619835,1062,logans_roadhouse,Restaurants,Casual Dining
11765,2017-07-23,623,623,1.0,26418.9343,42.4059940609952,642,1.03049759229535,26970.1643,42.0096017133956,0.25,0,29,0.232954545454545,0.0542678202479339,1062,logans_roadhouse,Restaurants,Casual Dining
11766,2017-07-30,712,712,1.0,32219.7886,45.2525120786517,736,1.03370786516854,33203.0286,45.1128105978261,0.25,0,30,0.238636363636364,0.0569473140495868,1062,logans_roadhouse,Restaurants,Casual Dining
11767,2017-08-06,668,668,1.0,27982.5886,41.8901026946108,696,1.04191616766467,28633.8486,41.1405870689655,0.25,0,31,0.244318181818182,0.0596913739669422,1062,logans_roadhouse,Restaurants,Casual Dining
11768,2017-08-13,617,617,1.0,27256.2886,44.1755082658023,628,1.01782820097245,27652.1786,44.0321315286624,0.25,0,32,0.25,0.0625,1062,logans_roadhouse,Restaurants,Casual Dining
11769,2017-08-20,638,638,1.0,28589.2072,44.8106695924765,646,1.01253918495298,28851.8372,44.6622866873065,0.25,0,33,0.255681818181818,0.0653731921487603,1062,logans_roadhouse,Restaurants,Casual Dining
11770,2017-08-27,542,542,1.0,27226.9600999999,50.2342437269371,554,1.02214022140221,28342.0343999999,51.1589068592056,0.25,0,34,0.261363636363636,0.0683109504132231,1062,logans_roadhouse,Restaurants,Casual Dining
11771,2017-09-03,544,544,1.0,28811.4157999999,52.9621613970587,557,1.02389705882353,29285.3657999999,52.5769583482943,0.25,0,35,0.267045454545455,0.0713132747933884,1062,logans_roadhouse,Restaurants,Casual Dining
11772,2017-09-10,482,482,1.0,21710.0886,45.041677593361,499,1.03526970954357,22209.4286,44.5078729458918,0.25,0,36,0.272727272727273,0.0743801652892562,1062,logans_roadhouse,Restaurants,Casual Dining
11773,2017-09-17,528,528,1.0,23629.7586,44.7533306818182,549,1.03977272727273,24257.4286,44.1847515482696,0.25,0,37,0.278409090909091,0.0775116219008265,1062,logans_roadhouse,Restaurants,Casual Dining
11774,2017-09-24,510,510,1.0,21478.2243,42.1141652941176,523,1.02549019607843,21704.0143,41.4990713193117,0.25,0,38,0.284090909090909,0.0807076446280992,1062,logans_roadhouse,Restaurants,Casual Dining
11775,2017-10-01,537,537,1.0,22930.3143,42.7007715083799,546,1.01675977653631,23222.9643,42.5329016483517,0.25,0,39,0.289772727272727,0.0839682334710744,1062,logans_roadhouse,Restaurants,Casual Dining
11776,2017-10-08,553,553,1.0,23984.9543,43.3724309222423,566,1.02350813743219,24987.1386,44.1468879858657,0.25,0,40,0.295454545454545,0.0872933884297521,1062,logans_roadhouse,Restaurants,Casual Dining
11777,2017-10-15,569,569,1.0,25329.4729,44.5157695957821,579,1.01757469244288,25621.0729,44.2505576856649,0.25,0,41,0.301136363636364,0.0906831095041322,1062,logans_roadhouse,Restaurants,Casual Dining
11778,2017-10-22,543,543,1.0,22214.4143,40.910523572744,553,1.01841620626151,22603.4943,40.8743115732369,0.25,0,42,0.306818181818182,0.0941373966942149,1062,logans_roadhouse,Restaurants,Casual Dining
11779,2017-10-29,524,524,1.0,25958.6600999999,49.5394276717555,530,1.01145038167939,26156.6500999999,49.3521699999998,0.25,0,43,0.3125,0.09765625,1062,logans_roadhouse,Restaurants,Casual Dining
11780,2017-11-05,718,718,1.0,30148.1686,41.9890927576602,745,1.03760445682451,31106.2886,41.7534075167785,0.25,0,44,0.318181818181818,0.101239669421488,1062,logans_roadhouse,Restaurants,Casual Dining
11781,2017-11-12,693,693,1.0,27331.3043,39.4391115440116,710,1.02453102453102,27888.8043,39.280006056338,0.25,0,45,0.323863636363636,0.104887654958678,1062,logans_roadhouse,Restaurants,Casual Dining
11782,2017-11-19,452,452,1.0,22894.3629,50.6512453539823,457,1.01106194690266,23015.9429,50.3631135667396,0.25,0,46,0.329545454545455,0.10860020661157,1062,logans_roadhouse,Restaurants,Casual Dining
11783,2017-11-26,551,551,1.0,26078.8572,47.3300493647913,557,1.01088929219601,26255.1672,47.1367454219031,0.25,0,47,0.335227272727273,0.112377324380165,1062,logans_roadhouse,Restaurants,Casual Dining
11784,2017-12-03,591,591,1.0,27623.1172,46.7396230118443,605,1.02368866328257,28130.6572,46.4969540495868,0.25,0,48,0.340909090909091,0.116219008264463,1062,logans_roadhouse,Restaurants,Casual Dining
11785,2017-12-10,623,623,1.0,28983.7014999999,46.5227953451042,638,1.02407704654896,29395.8614999999,46.0750180250782,0.25,0,49,0.346590909090909,0.120125258264463,1062,logans_roadhouse,Restaurants,Casual Dining
11786,2017-12-17,643,643,1.0,32690.6500999999,50.8408244167961,661,1.02799377916019,33431.8900999999,50.5777459909227,0.25,0,50,0.352272727272727,0.124096074380165,1062,logans_roadhouse,Restaurants,Casual Dining
11787,2017-12-24,576,576,1.0,30715.9772,53.3263493055556,585,1.015625,31159.5572,53.2642003418803,0.25,0,51,0.357954545454545,0.12813145661157,1062,logans_roadhouse,Restaurants,Casual Dining
11788,2017-12-31,550,550,1.0,26500.8029,48.183278,558,1.01454545454545,26756.0629,47.9499335125448,0.25,0,52,0.363636363636364,0.132231404958678,1062,logans_roadhouse,Restaurants,Casual Dining
11789,2018-01-07,475,475,1.0,22425.1172,47.2107730526316,489,1.02947368421053,22862.0672,46.7526936605317,0.5,0,1,0.369318181818182,0.136395919421488,1062,logans_roadhouse,Restaurants,Casual Dining
11790,2018-01-14,537,537,1.0,25593.9186,47.6609284916201,550,1.02420856610801,26012.6286,47.2956883636364,0.5,0,2,0.375,0.140625,1062,logans_roadhouse,Restaurants,Casual Dining
11791,2018-01-21,466,466,1.0,20595.4743,44.1962967811159,474,1.01716738197425,20762.3243,43.8023719409283,0.5,0,3,0.380681818181818,0.144918646694215,1062,logans_roadhouse,Restaurants,Casual Dining
11792,2018-01-28,531,531,1.0,24532.8529,46.201229566855,544,1.02448210922787,25072.9229,46.0899318014706,0.5,0,4,0.386363636363636,0.149276859504132,1062,logans_roadhouse,Restaurants,Casual Dining
11793,2018-02-04,505,505,1.0,23931.3757999999,47.3888629702968,512,1.01386138613861,24147.2057999999,47.1625113281248,0.5,0,5,0.392045454545455,0.153699638429752,1062,logans_roadhouse,Restaurants,Casual Dining
11794,2018-02-11,607,607,1.0,29958.1572,49.3544599670511,618,1.01812191103789,30433.3672,49.2449307443366,0.5,0,6,0.397727272727273,0.158186983471074,1062,logans_roadhouse,Restaurants,Casual Dining
11795,2018-02-18,602,602,1.0,26926.8086,44.7289179401993,622,1.03322259136213,27509.0086,44.2267019292605,0.5,0,7,0.403409090909091,0.162738894628099,1062,logans_roadhouse,Restaurants,Casual Dining
11796,2018-02-25,599,599,1.0,26496.4886,44.2345385642738,613,1.02337228714524,26827.3886,43.7640923327896,0.5,0,8,0.409090909090909,0.167355371900826,1062,logans_roadhouse,Restaurants,Casual Dining
11797,2018-03-04,602,602,1.0,25391.8743,42.1791931893688,625,1.03820598006645,25957.6843,41.53229488,0.5,0,9,0.414772727272727,0.172036415289256,1062,logans_roadhouse,Restaurants,Casual Dining
11798,2018-03-11,654,654,1.0,30030.5872,45.9183290519878,677,1.03516819571865,30862.7972,45.587588183161,0.5,0,10,0.420454545454546,0.176782024793388,1062,logans_roadhouse,Restaurants,Casual Dining
11799,2018-03-18,626,626,1.0,26231.2743,41.9029940894569,646,1.03194888178914,26675.8343,41.2938611455108,0.5,0,11,0.426136363636364,0.181592200413223,1062,logans_roadhouse,Restaurants,Casual Dining
11800,2018-03-25,590,590,1.0,27139.8386,45.999726440678,604,1.02372881355932,27534.5586,45.5870175496689,0.5,0,12,0.431818181818182,0.18646694214876,1062,logans_roadhouse,Restaurants,Casual Dining
11801,2018-04-01,579,579,1.0,27887.1386,48.1643153713299,583,1.00690846286701,27985.4186,48.0024332761578,0.5,0,13,0.4375,0.19140625,1062,logans_roadhouse,Restaurants,Casual Dining
11802,2018-04-08,519,519,1.0,23128.6872,44.5639445086705,536,1.03275529865125,23592.7272,44.0162820895522,0.5,0,14,0.443181818181818,0.196410123966942,1062,logans_roadhouse,Restaurants,Casual Dining
11803,2018-04-15,525,525,1.0,24059.8729,45.8283293333333,537,1.02285714285714,24455.4929,45.5409551210428,0.5,0,15,0.448863636363636,0.201478564049587,1062,logans_roadhouse,Restaurants,Casual Dining
11804,2018-04-22,497,497,1.0,22510.7229,45.2932050301811,519,1.04426559356137,23168.8529,44.6413350674374,0.5,0,16,0.454545454545455,0.206611570247934,1062,logans_roadhouse,Restaurants,Casual Dining
11805,2018-04-29,537,537,1.0,22375.5643,41.6677175046555,549,1.02234636871508,22713.6143,41.3727036429873,0.5,0,17,0.460227272727273,0.211809142561984,1062,logans_roadhouse,Restaurants,Casual Dining
11806,2018-05-06,488,488,1.0,21834.0543,44.7419145491803,505,1.03483606557377,22231.5543,44.0228798019802,0.5,0,18,0.465909090909091,0.217071280991736,1062,logans_roadhouse,Restaurants,Casual Dining
11807,2018-05-13,509,509,1.0,23815.2272,46.7882656188605,523,1.02750491159136,24383.2572,46.6219066921606,0.5,0,19,0.471590909090909,0.22239798553719,1062,logans_roadhouse,Restaurants,Casual Dining
11808,2018-05-20,577,577,1.0,26118.8586,45.2666526863085,592,1.02599653379549,26681.6886,45.0704199324324,0.5,0,20,0.477272727272727,0.227789256198347,1062,logans_roadhouse,Restaurants,Casual Dining
11809,2018-05-27,507,507,1.0,22369.0586,44.1204311637081,515,1.01577909270217,22569.2586,43.8238031067961,0.5,0,21,0.482954545454546,0.233245092975207,1062,logans_roadhouse,Restaurants,Casual Dining
11810,2018-06-03,552,552,1.0,25748.8486,46.6464648550725,560,1.01449275362319,25985.4086,46.4025153571429,0.5,0,22,0.488636363636364,0.238765495867769,1062,logans_roadhouse,Restaurants,Casual Dining
11811,2018-06-10,570,570,1.0,29661.8600999999,52.0383510526314,584,1.02456140350877,30181.3800999999,51.6804453767122,0.5,0,23,0.494318181818182,0.244350464876033,1062,logans_roadhouse,Restaurants,Casual Dining
11812,2018-06-17,564,564,1.0,28339.5629,50.2474519503546,575,1.01950354609929,28657.9429,49.8399006956522,0.5,0,24,0.5,0.25,1062,logans_roadhouse,Restaurants,Casual Dining
11813,2018-06-24,503,503,1.0,25726.8914999999,51.1469015904571,514,1.02186878727634,26009.4614999999,50.6020651750971,0.5,0,25,0.505681818181818,0.25571410123967,1062,logans_roadhouse,Restaurants,Casual Dining
11814,2018-07-01,551,551,1.0,27927.6672,50.685421415608,560,1.01633393829401,28220.1072,50.3930485714286,0.5,0,26,0.511363636363636,0.261492768595041,1062,logans_roadhouse,Restaurants,Casual Dining
11815,2018-07-08,504,504,1.0,25364.8772,50.3271373015873,514,1.01984126984127,25770.7872,50.1377182879378,0.5,0,27,0.517045454545455,0.267336002066116,1062,logans_roadhouse,Restaurants,Casual Dining
11816,2018-07-15,494,494,1.0,23731.6872,48.039852631579,508,1.02834008097166,24124.1072,47.4884,0.5,0,28,0.522727272727273,0.273243801652893,1062,logans_roadhouse,Restaurants,Casual Dining
11817,2018-07-22,481,481,1.0,23798.6229,49.4773864864865,504,1.04781704781705,24404.5329,48.4216922619048,0.5,0,29,0.528409090909091,0.279216167355372,1062,logans_roadhouse,Restaurants,Casual Dining
11818,2018-07-29,526,526,1.0,23400.8443,44.488297148289,549,1.04372623574145,24887.9786,45.3332943533698,0.5,0,30,0.534090909090909,0.285253099173554,1062,logans_roadhouse,Restaurants,Casual Dining
11819,2018-08-05,492,492,1.0,24037.4486,48.8566028455285,505,1.02642276422764,24478.5686,48.4724130693069,0.5,0,31,0.539772727272727,0.291354597107438,1062,logans_roadhouse,Restaurants,Casual Dining
11820,2018-08-12,476,476,1.0,23704.3372,49.7990277310925,488,1.02521008403361,24031.2072,49.2442770491803,0.5,0,32,0.545454545454545,0.297520661157025,1062,logans_roadhouse,Restaurants,Casual Dining
11821,2018-08-19,461,461,1.0,21597.7629,46.8498110629067,467,1.01301518438178,21682.6929,46.4297492505353,0.5,0,33,0.551136363636364,0.303751291322314,1062,logans_roadhouse,Restaurants,Casual Dining
11822,2018-08-26,412,412,1.0,18452.4086,44.7873995145631,421,1.02184466019417,18761.6486,44.5644859857482,0.5,0,34,0.556818181818182,0.310046487603306,1062,logans_roadhouse,Restaurants,Casual Dining
11823,2018-09-02,426,426,1.0,21808.6272,51.1939605633803,434,1.018779342723,21976.0372,50.6360304147465,0.5,0,35,0.5625,0.31640625,1062,logans_roadhouse,Restaurants,Casual Dining
11824,2018-09-09,395,395,1.0,17620.2743,44.6082893670886,404,1.02278481012658,17821.6843,44.1130799504951,0.5,0,36,0.568181818181818,0.322830578512397,1062,logans_roadhouse,Restaurants,Casual Dining
11825,2018-09-16,417,417,1.0,19787.2172,47.4513601918465,431,1.03357314148681,20256.3272,46.9984389791183,0.5,0,37,0.573863636363636,0.329319473140496,1062,logans_roadhouse,Restaurants,Casual Dining
11826,2018-09-23,400,400,1.0,18318.8986,45.7972465,410,1.025,18616.1586,45.4052648780488,0.5,0,38,0.579545454545455,0.335872933884298,1062,logans_roadhouse,Restaurants,Casual Dining
11827,2018-09-30,453,453,1.0,20636.9229,45.556121192053,460,1.01545253863135,20911.9329,45.4607236956522,0.5,0,39,0.585227272727273,0.342490960743802,1062,logans_roadhouse,Restaurants,Casual Dining
11828,2018-10-07,464,464,1.0,19932.62,42.9582327586207,476,1.02586206896552,20413.04,42.8845378151261,0.5,0,40,0.590909090909091,0.349173553719008,1062,logans_roadhouse,Restaurants,Casual Dining
11829,2018-10-14,393,393,1.0,18374.5386,46.7545511450382,401,1.02035623409669,18651.2786,46.5119167082294,0.5,0,41,0.596590909090909,0.355920712809917,1062,logans_roadhouse,Restaurants,Casual Dining
11830,2018-10-21,418,418,1.0,19194.2529,45.9192653110048,430,1.02870813397129,19539.4129,45.4404951162791,0.5,0,42,0.602272727272727,0.362732438016529,1062,logans_roadhouse,Restaurants,Casual Dining
11831,2018-10-28,424,424,1.0,19528.4429,46.0576483490566,440,1.0377358490566,20035.2729,45.5347111363636,0.5,0,43,0.607954545454546,0.369608729338843,1062,logans_roadhouse,Restaurants,Casual Dining
11832,2018-11-04,441,441,1.0,19734.5386,44.7495206349206,452,1.0249433106576,20104.1886,44.4782933628319,0.5,0,44,0.613636363636364,0.37654958677686,1062,logans_roadhouse,Restaurants,Casual Dining
11833,2018-11-11,520,520,1.0,23225.9271999999,44.6652446153844,538,1.03461538461538,24505.2214999999,45.5487388475835,0.5,1,45,0.619318181818182,0.383555010330579,1062,logans_roadhouse,Restaurants,Casual Dining
11834,2018-11-18,407,407,1.0,19459.6786,47.8124781326781,411,1.00982800982801,19633.5886,47.7702885644769,0.5,0,46,0.625,0.390625,1062,logans_roadhouse,Restaurants,Casual Dining
11835,2018-11-25,364,364,1.0,16822.6786,46.21615,368,1.01098901098901,16905.5386,45.9389635869565,0.5,0,47,0.630681818181818,0.397759555785124,1062,logans_roadhouse,Restaurants,Casual Dining
11836,2018-12-02,461,461,1.0,21554.6386,46.7562659436009,473,1.02603036876356,21898.0486,46.2960858350951,0.5,0,48,0.636363636363636,0.40495867768595,1062,logans_roadhouse,Restaurants,Casual Dining
11837,2018-12-09,448,448,1.0,19640.8829,43.8412564732143,465,1.03794642857143,20184.6229,43.4077911827957,0.5,0,49,0.642045454545455,0.412222365702479,1062,logans_roadhouse,Restaurants,Casual Dining
11838,2018-12-16,478,478,1.0,24928.1457999999,52.1509326359831,489,1.02301255230126,25263.3057999999,51.6632020449896,0.5,0,50,0.647727272727273,0.419550619834711,1062,logans_roadhouse,Restaurants,Casual Dining
11839,2018-12-23,366,366,1.0,19836.0272,54.1967956284153,372,1.01639344262295,20097.8572,54.0264978494624,0.5,0,51,0.653409090909091,0.426943440082645,1062,logans_roadhouse,Restaurants,Casual Dining
11840,2018-12-30,474,474,1.0,25314.0772,53.4052261603376,486,1.0253164556962,25623.7572,52.7237802469136,0.5,0,52,0.659090909090909,0.434400826446281,1062,logans_roadhouse,Restaurants,Casual Dining
11841,2019-01-06,363,363,1.0,16826.9529,46.3552421487603,375,1.03305785123967,17104.0929,45.6109144,0.75,0,1,0.664772727272727,0.44192277892562,1062,logans_roadhouse,Restaurants,Casual Dining
11842,2019-01-13,406,406,1.0,17295.6186,42.6000458128079,414,1.01970443349754,17653.4586,42.6412043478261,0.75,0,2,0.670454545454546,0.449509297520661,1062,logans_roadhouse,Restaurants,Casual Dining
11843,2019-01-20,411,411,1.0,19667.7472,47.853399513382,428,1.04136253041363,20344.3572,47.5335448598131,0.75,0,3,0.676136363636364,0.457160382231405,1062,logans_roadhouse,Restaurants,Casual Dining
11844,2019-01-27,440,440,1.0,21163.4229,48.0986884090909,459,1.04318181818182,21659.9229,47.1893745098039,0.75,0,4,0.681818181818182,0.464876033057851,1062,logans_roadhouse,Restaurants,Casual Dining
11845,2019-02-03,460,460,1.0,22298.3814999999,48.4747423913041,472,1.02608695652174,22778.1414999999,48.2587743644066,0.75,0,5,0.6875,0.47265625,1062,logans_roadhouse,Restaurants,Casual Dining
11846,2019-02-10,470,470,1.0,21944.8629,46.6911976595745,483,1.02765957446809,22393.9529,46.3642917184265,0.75,0,6,0.693181818181818,0.480501033057851,1062,logans_roadhouse,Restaurants,Casual Dining
11847,2019-02-17,455,455,1.0,24233.2714999999,53.2599373626372,463,1.01758241758242,24641.8014999999,53.2220334773216,0.75,0,7,0.698863636363636,0.488410382231405,1062,logans_roadhouse,Restaurants,Casual Dining
11848,2019-02-24,476,476,1.0,23499.6214999999,49.3689527310922,482,1.01260504201681,23747.7414999999,49.2691732365143,0.75,0,8,0.704545454545455,0.496384297520661,1062,logans_roadhouse,Restaurants,Casual Dining
11849,2019-03-03,446,446,1.0,20965.5872,47.0080430493274,465,1.04260089686099,21790.9172,46.8621875268817,0.75,0,9,0.710227272727273,0.50442277892562,1062,logans_roadhouse,Restaurants,Casual Dining
11850,2019-03-10,441,441,1.0,19567.3386,44.3703823129252,446,1.01133786848073,19725.1986,44.226902690583,0.75,0,10,0.715909090909091,0.512525826446281,1062,logans_roadhouse,Restaurants,Casual Dining
11851,2019-03-17,460,460,1.0,23662.4114999999,51.4400249999998,473,1.02826086956522,24122.0714999999,50.9980369978856,0.75,0,11,0.721590909090909,0.520693440082645,1062,logans_roadhouse,Restaurants,Casual Dining
11852,2019-03-24,432,432,1.0,19005.2786,43.993700462963,439,1.0162037037037,19230.3286,43.8048487471526,0.75,0,12,0.727272727272727,0.528925619834711,1062,logans_roadhouse,Restaurants,Casual Dining
11853,2019-03-31,491,491,1.0,24204.2814999999,49.2958890020365,500,1.0183299389002,24483.3114999999,48.9666229999998,0.75,0,13,0.732954545454546,0.537222365702479,1062,logans_roadhouse,Restaurants,Casual Dining
11854,2019-04-07,388,388,1.0,17011.0243,43.8428461340207,402,1.0360824742268,18125.9586,45.0894492537314,0.75,0,14,0.738636363636364,0.54558367768595,1062,logans_roadhouse,Restaurants,Casual Dining
11855,2019-04-14,438,438,1.0,21112.6929,48.2024952054795,451,1.0296803652968,21592.9329,47.8779,0.75,0,15,0.744318181818182,0.554009555785124,1062,logans_roadhouse,Restaurants,Casual Dining
11856,2019-04-21,396,396,1.0,18628.2829,47.0411184343435,406,1.02525252525253,19693.6372,48.5064955665025,0.75,0,16,0.75,0.5625,1062,logans_roadhouse,Restaurants,Casual Dining
11857,2019-04-28,412,412,1.0,18552.6943,45.030811407767,421,1.02184466019417,18785.5143,44.6211741092637,0.75,0,17,0.755681818181818,0.571055010330579,1062,logans_roadhouse,Restaurants,Casual Dining
11858,2019-05-05,473,473,1.0,22206.9586,46.9491725158563,487,1.02959830866808,22637.1486,46.4828513347023,0.75,0,18,0.761363636363636,0.579674586776859,1062,logans_roadhouse,Restaurants,Casual Dining
11859,2019-05-12,457,457,1.0,27322.6129999999,59.7868993435447,474,1.03719912472648,27874.3929999999,58.8067362869196,0.75,0,19,0.767045454545455,0.588358729338843,1062,logans_roadhouse,Restaurants,Casual Dining
11860,2019-05-19,411,411,1.0,22441.5600999999,54.6023360097321,420,1.02189781021898,22750.1400999999,54.167000238095,0.75,0,20,0.772727272727273,0.597107438016529,1062,logans_roadhouse,Restaurants,Casual Dining
11861,2019-05-26,426,426,1.0,22636.5257999999,53.137384507042,437,1.02582159624413,22864.7257999999,52.3220270022881,0.75,0,21,0.778409090909091,0.605920712809918,1062,logans_roadhouse,Restaurants,Casual Dining
11862,2019-06-02,422,422,1.0,20269.6229,48.0322817535545,437,1.03554502369668,20765.3929,47.5180615560641,0.75,0,22,0.784090909090909,0.614798553719008,1062,logans_roadhouse,Restaurants,Casual Dining
11863,2019-06-09,414,414,1.0,19413.7186,46.8930400966184,434,1.04830917874396,20046.4086,46.1898815668203,0.75,0,23,0.789772727272727,0.623740960743802,1062,logans_roadhouse,Restaurants,Casual Dining
11864,2019-06-16,471,471,1.0,24977.9029,53.0316409766454,481,1.02123142250531,25231.9529,52.4572825363825,0.75,0,24,0.795454545454546,0.632747933884298,1062,logans_roadhouse,Restaurants,Casual Dining
11865,2019-06-23,438,438,1.0,20999.9086,47.944996803653,451,1.0296803652968,21370.6586,47.3850523281597,0.75,0,25,0.801136363636364,0.641819473140496,1062,logans_roadhouse,Restaurants,Casual Dining
11866,2019-06-30,458,458,1.0,25838.9457999999,56.416912227074,468,1.02183406113537,26071.4957999999,55.7083243589742,0.75,0,26,0.806818181818182,0.650955578512397,1062,logans_roadhouse,Restaurants,Casual Dining
11867,2019-07-07,413,413,1.0,22456.7314999999,54.3746525423726,420,1.01694915254237,22672.3314999999,53.9817416666664,0.75,0,27,0.8125,0.66015625,1062,logans_roadhouse,Restaurants,Casual Dining
11868,2019-07-14,421,421,1.0,18826.5543,44.7186562945368,431,1.02375296912114,19265.7143,44.7000331786543,0.75,0,28,0.818181818181818,0.669421487603306,1062,logans_roadhouse,Restaurants,Casual Dining
11869,2019-07-21,382,382,1.0,18858.4729,49.3677301047121,394,1.03141361256545,19279.3429,48.9323423857868,0.75,0,29,0.823863636363636,0.678751291322314,1062,logans_roadhouse,Restaurants,Casual Dining
11870,2019-07-28,405,405,1.0,18724.7186,46.2338730864198,412,1.01728395061728,18920.8786,45.9244626213592,0.75,0,30,0.829545454545455,0.688145661157025,1062,logans_roadhouse,Restaurants,Casual Dining
11871,2019-08-04,418,418,1.0,20771.3029,49.6921122009569,431,1.0311004784689,21084.0629,48.9189394431555,0.75,0,31,0.835227272727273,0.697604597107438,1062,logans_roadhouse,Restaurants,Casual Dining
11872,2019-08-11,425,425,1.0,23009.6857999999,54.1404371764704,437,1.02823529411765,23314.3157999999,53.350837070938,0.75,0,32,0.840909090909091,0.707128099173554,1062,logans_roadhouse,Restaurants,Casual Dining
11873,2019-08-18,398,398,1.0,17604.1143,44.2314429648241,410,1.03015075376884,18028.6843,43.9724007317073,0.75,0,33,0.846590909090909,0.716716167355372,1062,logans_roadhouse,Restaurants,Casual Dining
11874,2019-08-25,391,391,1.0,17792.9943,45.5063792838875,409,1.0460358056266,18295.0343,44.731135207824,0.75,0,34,0.852272727272727,0.726368801652893,1062,logans_roadhouse,Restaurants,Casual Dining
11875,2019-09-01,394,394,1.0,17521.9843,44.4720413705584,400,1.01522842639594,17737.7043,44.34426075,0.75,0,35,0.857954545454546,0.736086002066116,1062,logans_roadhouse,Restaurants,Casual Dining
